solver,implementation,nranks,n1,n2,n3,nsys,nrow_min,nrow_max,iter,iterations,mpi_mode,total_s_max,total_s_avg,local_compute_s_max,pack_forward_s_max,mpi_forward_s_max,unpack_forward_s_max,reduced_compute_s_max,pack_backward_s_max,mpi_backward_s_max,unpack_backward_s_max,update_compute_s_max,compute_s_max,communication_s_max,packing_s_max,err_rms,err_linf,cross_err_max
penta,exp,2,128,64,2048,8192,1024,1024,3,10,host,  2.3547663999999968E-02,  2.3538110499999987E-02,  1.6400395999999984E-02,  5.1579199999995939E-04,  1.0550569999999704E-03,  4.1394599999999837E-04,  2.0081199999999466E-04,  1.4517300000005395E-04,  5.3389500000000645E-04,  2.1495900000001456E-04,  4.5268240000000404E-03,  2.1074830000000100E-02,  1.5819479999998887E-03,  1.1965060000000971E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,3,10,host,  1.0653272000000003E-01,  1.0520920550000001E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,2,128,64,2048,8192,1024,1024,4,10,host,  2.3915395000000061E-02,  2.3905433500000017E-02,  1.6739967000000022E-02,  2.0948399999998202E-04,  1.0266159999999802E-03,  7.7365700000009419E-04,  1.5314899999996356E-04,  1.7138999999999349E-04,  4.8255100000005324E-04,  2.1129799999997090E-04,  4.4900919999999456E-03,  2.1260639000000081E-02,  1.4551200000000319E-03,  1.3296010000000136E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,4,10,host,  1.3274903499999990E-01,  1.1510377499999996E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,2,128,64,2048,8192,1024,1024,5,10,host,  2.3756596000000130E-02,  2.3560664000000120E-02,  1.6869554999999981E-02,  4.5445500000007577E-04,  9.6584899999996310E-04,  4.2111799999999810E-04,  1.4587199999982481E-04,  1.7980099999981292E-04,  4.8701200000000888E-04,  2.2574500000005493E-04,  4.4268710000001654E-03,  2.1226302000000086E-02,  1.3716489999997528E-03,  1.1556400000001243E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,5,10,host,  1.4275654299999996E-01,  1.4271560449999998E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,2,128,64,2048,8192,1024,1024,6,10,host,  2.3238335000000054E-02,  2.3222256500000094E-02,  1.6469778000000046E-02,  5.1876699999997555E-04,  1.0561659999999140E-03,  3.9906899999997414E-04,  1.5366900000013395E-04,  1.4563999999994692E-04,  4.7042799999985618E-04,  1.8162600000004581E-04,  4.4499860000000169E-03,  2.1073433000000197E-02,  1.5265939999997702E-03,  1.0989339999998293E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,6,10,host,  1.0228801899999995E-01,  1.0078068399999995E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,2,128,64,2048,8192,1024,1024,7,10,host,  2.3634246999999942E-02,  2.3566232999999936E-02,  1.6428982000000314E-02,  5.6659999999997268E-04,  1.3588939999999994E-03,  2.9076400000005442E-04,  1.4303499999979152E-04,  2.5679400000000463E-04,  4.9937699999991203E-04,  2.0094300000006449E-04,  4.5253009999999261E-03,  2.1097318000000032E-02,  1.7707600000000934E-03,  1.2981789999999549E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,7,10,host,  1.0836571999999989E-01,  1.0832254699999999E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,2,128,64,2048,8192,1024,1024,8,10,host,  2.3340088000000092E-02,  2.3104402500000121E-02,  1.6559310000000105E-02,  5.8267800000000314E-04,  1.0297910000001131E-03,  4.1111699999984985E-04,  1.4482800000004126E-04,  1.7621399999989684E-04,  4.3979200000010543E-04,  2.2375199999991047E-04,  4.4253209999998155E-03,  2.0948983000000032E-02,  1.3896030000000170E-03,  1.2657389999999324E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,8,10,host,  1.0454776300000002E-01,  1.0068918999999998E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,2,128,64,2048,8192,1024,1024,9,10,host,  2.4389575000000052E-02,  2.4130281499999962E-02,  1.6835131000000114E-02,  5.4790600000020895E-04,  9.8015400000006636E-04,  4.5767899999993311E-04,  2.5956799999993230E-04,  3.0385699999979643E-04,  7.6688999999996454E-04,  3.6784100000009090E-04,  4.3555790000000538E-03,  2.1381858000000253E-02,  1.6603029999999741E-03,  1.6772830000000294E-03,  5.6264547121414382E-13,  7.4906747471459312E-13,  1.6213697051625786E-12
penta,ref,2,128,64,2048,8192,1024,1024,9,10,host,  1.0727684900000001E-01,  1.0301585800000013E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  6.5232459292242500E-13,  9.4924068605450884E-13,  1.6213697051625786E-12
penta,exp,4,128,128,1024,16384,256,256,0,10,host,  4.3362672999999997E-02,  4.2561489000000001E-02,  1.8432617000000002E-02,  1.0620730000000002E-03,  1.7304303000000000E-02,  3.6392700000000000E-04,  2.4425000000000141E-04,  1.5107400000000104E-04,  2.5946489999999975E-03,  8.2799299999999909E-04,  4.2266049999999944E-03,  2.2700883000000002E-02,  1.8828216000000002E-02,  2.2714540000000026E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,0,10,host,  1.1286600399999994E-01,  1.1037661225000001E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,1,10,host,  3.1580402000000007E-02,  2.9893023750000025E-02,  1.9150732000000059E-02,  1.3089459999999775E-03,  4.1294619999999727E-03,  5.7396499999995410E-04,  3.0019500000000310E-04,  3.9062800000000397E-04,  2.3719520000000660E-03,  1.9329000000000152E-03,  4.1057970000000221E-03,  2.3090359000000116E-02,  5.6870820000000100E-03,  3.1724589999999608E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,1,10,host,  9.1816808999999999E-02,  9.0884879499999960E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,2,10,host,  2.8861716999999953E-02,  2.8335636249999990E-02,  1.8240790999999978E-02,  6.9220700000005575E-04,  3.0942910000000268E-03,  8.0141899999996991E-04,  2.7468600000002397E-04,  2.7097199999992494E-04,  1.1148120000000761E-03,  4.0464899999992365E-04,  4.7488940000000035E-03,  2.3162745000000040E-02,  3.8017200000000084E-03,  2.0124129999998797E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,2,10,host,  8.0022148000000071E-02,  7.9546769249999982E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,3,10,host,  2.8437115000000013E-02,  2.8395817499999976E-02,  1.8274874999999913E-02,  1.0498780000000041E-03,  3.2081860000000573E-03,  8.0795899999996923E-04,  6.0278600000007732E-04,  3.6490899999996884E-04,  7.4497699999998002E-04,  3.8079699999993277E-04,  4.7469110000000203E-03,  2.3372778999999899E-02,  3.6498030000000625E-03,  2.1368489999999962E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,3,10,host,  8.8348410000000044E-02,  8.7554038750000007E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,4,10,host,  2.8981479000000032E-02,  2.8655225000000034E-02,  1.8292727000000064E-02,  1.1551230000000912E-03,  3.1953140000000602E-03,  9.5469700000005986E-04,  3.6396900000013055E-04,  3.4515899999987276E-04,  9.0768699999999036E-04,  5.8024100000009238E-04,  4.7557520000000020E-03,  2.3201843000000166E-02,  3.9497750000001552E-03,  2.6095550000000411E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,4,10,host,  8.0189073000000000E-02,  7.3557529500000024E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,5,10,host,  3.0468560999999950E-02,  3.0150901749999987E-02,  1.8349681999999978E-02,  1.1422730000000270E-03,  5.3670729999999445E-03,  1.0760949999999436E-03,  6.1372700000006386E-04,  2.7758800000010631E-04,  1.6516690000000223E-03,  7.1377100000002969E-04,  4.9286219999999936E-03,  2.3588299000000035E-02,  5.7461179999999112E-03,  2.7937359999999911E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,5,10,host,  7.6988340999999960E-02,  7.6792477499999984E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,6,10,host,  2.8479051000000033E-02,  2.8427002499999993E-02,  1.7903628000000005E-02,  1.1174280000000314E-03,  4.2100659999999568E-03,  3.1804599999996075E-04,  2.1840299999997814E-04,  3.0056499999997488E-04,  2.0009239999999595E-03,  4.6996300000001767E-04,  4.7751849999999596E-03,  2.2862421999999993E-02,  4.9358689999999816E-03,  2.0741499999999968E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,6,10,host,  7.4251515000000046E-02,  7.2901715500000019E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,7,10,host,  3.1111773000000120E-02,  2.9606867250000057E-02,  1.8018311999999925E-02,  1.6015930000001788E-03,  4.0223169999999975E-03,  5.1848200000015332E-04,  2.2877399999998715E-04,  3.3842799999983519E-04,  2.7929859999999973E-03,  2.3596300000001680E-03,  4.5980839999999468E-03,  2.2517117000000253E-02,  6.5725610000000323E-03,  4.2459720000000978E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,7,10,host,  6.9714194000000118E-02,  6.8678055249999981E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,8,10,host,  2.8445464000000031E-02,  2.8022286499999993E-02,  1.8036393999999900E-02,  9.8186300000002724E-04,  3.0275200000000613E-03,  6.4355100000001997E-04,  2.9960499999992507E-04,  2.7116199999999147E-04,  1.5407200000001620E-03,  1.1285910000000676E-03,  4.7128359999999425E-03,  2.3048834999999768E-02,  4.0480680000001268E-03,  2.8559480000003301E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,8,10,host,  6.5416663000000153E-02,  6.4326363500000039E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,1024,16384,256,256,9,10,host,  3.0217624999999915E-02,  3.0118820000000046E-02,  1.9536128000000152E-02,  1.3935490000001050E-03,  3.5799829999998423E-03,  5.4536400000015917E-04,  2.6715400000010270E-04,  2.6411499999978716E-04,  2.3858689999998184E-03,  5.3457100000020574E-04,  4.7587579999999186E-03,  2.4242383000000034E-02,  5.7215589999999317E-03,  2.5076960000003368E-03,  2.9275437819741027E-14,  4.8627768478581856E-14,  2.4091839634365897E-13
penta,ref,4,128,128,1024,16384,256,256,9,10,host,  6.9072883000000029E-02,  6.7943333999999966E-02,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.4378060760376843E-13,  1.9473311851925246E-13,  2.4091839634365897E-13
penta,exp,4,128,128,2048,16384,512,512,0,10,host,  7.0047283000000002E-02,  6.9079966499999992E-02,  3.7823997000000005E-02,  1.4385449999999994E-03,  1.9573152000000003E-02,  4.5867499999999867E-04,  3.4244800000000214E-04,  4.8310900000000240E-04,  3.9883469999999963E-03,  7.2135599999999939E-04,  8.9301340000000062E-03,  4.6542708000000002E-02,  2.1410893000000007E-02,  2.6446619999999990E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,0,10,host,  1.6807340800000001E-01,  1.6621910225000000E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,1,10,host,  5.6303398999999921E-02,  5.4873389249999960E-02,  3.7983953000000015E-02,  1.0615200000000380E-03,  5.7302790000000048E-03,  7.1671400000006269E-04,  5.5976899999998775E-04,  2.9057399999998790E-04,  2.1595519999999535E-03,  1.1331169999999613E-03,  9.4756129999999938E-03,  4.7187039999999958E-02,  6.2218700000000737E-03,  3.0968490000000681E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,1,10,host,  1.6793395300000002E-01,  1.6465648999999999E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,2,10,host,  5.6599178999999999E-02,  5.5661519749999971E-02,  3.7655715999999950E-02,  1.4529660000000000E-03,  6.0715920000000700E-03,  7.3438500000000406E-04,  2.5826100000003738E-04,  2.8768400000001026E-04,  1.6435710000000103E-03,  8.4585400000003474E-04,  9.6475750000000193E-03,  4.6968463000000016E-02,  7.4262980000000534E-03,  2.9111790000001525E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,2,10,host,  1.5304090700000006E-01,  1.5087068475000001E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,3,10,host,  5.2816135000000042E-02,  5.1484029499999973E-02,  3.7713054999999995E-02,  1.5978999999999299E-03,  4.1289340000001395E-03,  5.8830199999992949E-04,  3.1708699999999368E-04,  3.5885300000004783E-04,  1.0580550000001132E-03,  9.9606299999988046E-04,  9.2528009999999217E-03,  4.7238485000000052E-02,  4.8759900000001632E-03,  2.7747670000000113E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,3,10,host,  1.6099571400000001E-01,  1.5886049499999999E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,4,10,host,  5.2363170000000014E-02,  5.1912229249999997E-02,  3.7653309999999829E-02,  1.5992920000000854E-03,  3.7406349999997701E-03,  6.4255800000001528E-04,  3.5955999999992549E-04,  3.5862100000016994E-04,  1.3683460000000203E-03,  4.0935499999994462E-04,  9.4173269999999754E-03,  4.7010403000000256E-02,  5.1089809999997904E-03,  2.4909120000002893E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,4,10,host,  1.3815298299999990E-01,  1.3647209825000006E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,5,10,host,  5.2761706999999936E-02,  5.2161101749999939E-02,  3.8425474000000071E-02,  1.5946190000000193E-03,  4.0047939999998672E-03,  6.0181599999986624E-04,  5.5357200000005768E-04,  7.0488800000001461E-04,  8.2299399999996581E-04,  3.5170999999989405E-04,  9.4534490000000027E-03,  4.8367897000000104E-02,  4.8277879999998330E-03,  2.8081149999998889E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,5,10,host,  1.3226399799999999E-01,  1.3097593675000008E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,6,10,host,  5.5695766000000146E-02,  5.4709680500000024E-02,  3.7977857000000004E-02,  1.5995140000000241E-03,  5.6086490000000211E-03,  9.1660699999995821E-04,  8.0813899999987449E-04,  1.0348689999999383E-03,  1.9698980000000255E-03,  1.2958050000000387E-03,  9.4937699999999570E-03,  4.7679427000000052E-02,  6.8353679999999528E-03,  3.3717939999999835E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,6,10,host,  1.3062893300000011E-01,  1.2804434874999998E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,7,10,host,  5.2412201000000103E-02,  5.2346578749999984E-02,  3.7276226999999995E-02,  1.5912009999998755E-03,  3.7552799999998054E-03,  7.8051999999972921E-04,  5.7461799999991570E-04,  5.4409800000021491E-04,  5.3055100000021227E-04,  5.6683199999962852E-04,  9.5244919999997180E-03,  4.7262780999999698E-02,  4.2858310000000177E-03,  3.3180429999999372E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,7,10,host,  1.4700064999999984E-01,  1.2593452550000017E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,8,10,host,  5.4136519000000050E-02,  5.3862575500000065E-02,  3.7613885999999930E-02,  1.5783929999999557E-03,  4.6529539999999869E-03,  8.0291199999971141E-04,  3.3351200000009129E-04,  6.3832799999996581E-04,  2.1168469999999218E-03,  1.2212280000003517E-03,  9.0091949999999699E-03,  4.6463090000000484E-02,  6.4603640000000517E-03,  2.9986389999994145E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,8,10,host,  1.2925065800000013E-01,  1.2726852849999992E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,128,2048,16384,512,512,9,10,host,  5.4481512000000176E-02,  5.3539111500000014E-02,  3.9148487999999926E-02,  1.6013390000000349E-03,  4.7189130000000468E-03,  9.1561000000028869E-04,  3.7025700000015149E-04,  2.8170200000010581E-04,  1.0506690000000596E-03,  4.6973200000000048E-04,  9.5936529999995912E-03,  4.9112397999999668E-02,  5.7695820000001063E-03,  2.2798510000003880E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
penta,ref,4,128,128,2048,16384,512,512,9,10,host,  1.3200484400000034E-01,  1.2368627350000005E-01,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00,  1.5817820829411144E-13,  2.2359891715950653E-13,  1.3653522756840175E-12
penta,exp,4,128,64,2048,8192,512,512,0,10,host,  3.5197513999999999E-02,  3.4138999749999996E-02,  1.6962336999999997E-02,  1.5746349999999978E-03,  9.7328409999999990E-03,  6.2725400000000070E-04,  3.3877300000000055E-04,  5.1227400000000006E-04,  2.4123479999999982E-03,  2.0322210000000007E-03,  4.5514970000000016E-03,  2.1509652999999993E-02,  1.1334912000000003E-02,  3.2549999999999975E-03,  8.2234798741277584E-13,  1.1667333765785770E-12,  1.3653522756840175E-12
